camNum	frameNum	sysClock	buffer
1	29162	974550	1
0	29169	974569	1
1	29163	974584	1
0	29170	974602	1
1	29164	974618	1
0	29171	974637	1
1	29165	974651	1
0	29172	974669	1
1	29166	974684	1
0	29173	974703	1
1	29167	974717	1
0	29174	974737	1
1	29168	974751	1
0	29175	974769	1
1	29169	974784	1
0	29176	974804	1
1	29170	974817	1
0	29177	974836	1
1	29171	974851	1
0	29178	974869	1
1	29172	974884	1
0	29179	974904	1
1	29173	974917	1
0	29180	974936	1
1	29174	974952	1
0	29181	974969	1
1	29175	974985	1
0	29182	975004	1
1	29176	975018	1
0	29183	975036	1
1	29177	975051	1
0	29184	975070	1
1	29178	975084	1
0	29185	975103	1
1	29179	975118	1
0	29186	975136	1
1	29180	975151	1
0	29187	975171	1
1	29181	975184	1
0	29188	975203	1
1	29182	975218	1
0	29189	975236	1
1	29183	975251	1
0	29190	975271	1
1	29184	975284	1
0	29191	975303	1
1	29185	975318	1
0	29192	975337	1
1	29186	975351	1
0	29193	975370	1
1	29187	975385	1
0	29194	975403	1
1	29188	975419	1
0	29195	975438	1
1	29189	975451	1
0	29196	975470	1
1	29190	975484	1
0	29197	975503	1
1	29191	975518	1
0	29198	975537	1
1	29192	975551	1
0	29199	975570	1
1	29193	975585	1
0	29200	975604	1
1	29194	975618	1
0	29201	975637	1
1	29195	975651	1
0	29202	975670	1
1	29196	975685	1
0	29203	975704	1
1	29197	975718	1
0	29204	975737	1
1	29198	975751	1
0	29205	975770	1
1	29199	975786	1
0	29206	975804	1
1	29200	975819	1
0	29207	975837	1
1	29201	975852	1
0	29208	975871	1
1	29202	975884	1
0	29209	975904	1
1	29203	975918	1
0	29210	975937	1
1	29204	975952	1
0	29211	975971	1
1	29205	975985	1
0	29212	976004	1
1	29206	976018	1
0	29213	976037	1
1	29207	976052	1
0	29214	976071	1
1	29208	976085	1
0	29215	976104	1
1	29209	976119	1
0	29216	976138	1
1	29210	976152	1
0	29217	976171	1
1	29211	976186	1
0	29218	976204	1
1	29212	976219	1
0	29219	976238	1
1	29213	976252	1
0	29220	976271	1
1	29214	976285	1
0	29221	976304	1
1	29215	976318	1
0	29222	976338	1
1	29216	976351	1
0	29223	976371	1
1	29217	976386	1
0	29224	976405	1
1	29218	976419	1
0	29225	976438	1
1	29219	976452	1
0	29226	976471	1
1	29220	976485	1
0	29227	976505	1
1	29221	976518	1
0	29228	976538	1
1	29222	976552	1
0	29229	976571	1
1	29223	976585	1
0	29230	976605	1
1	29224	976618	1
0	29231	976638	1
1	29225	976652	1
0	29232	976672	1
1	29226	976685	1
0	29233	976704	1
1	29227	976718	1
0	29234	976738	1
1	29228	976752	1
0	29235	976772	1
1	29229	976785	1
0	29236	976805	1
1	29230	976819	1
0	29237	976839	1
1	29231	976852	1
0	29238	976871	1
1	29232	976885	1
0	29239	976905	1
1	29233	976919	1
0	29240	976939	1
1	29234	976952	1
0	29241	976971	1
1	29235	976985	1
0	29242	977005	1
1	29236	977018	1
0	29243	977038	1
1	29237	977052	1
0	29244	977071	1
1	29238	977086	1
0	29245	977106	1
1	29239	977119	1
0	29246	977138	1
1	29240	977152	1
0	29247	977172	1
1	29241	977185	1
0	29248	977206	1
1	29242	977219	1
0	29249	977238	1
1	29243	977252	1
0	29250	977273	1
1	29244	977285	1
0	29251	977305	1
1	29245	977319	1
0	29252	977338	1
1	29246	977353	1
0	29253	977373	1
1	29247	977386	1
0	29254	977405	1
1	29248	977419	1
0	29255	977438	1
1	29249	977454	1
0	29256	977473	1
1	29250	977486	1
0	29257	977505	1
1	29251	977519	1
0	29258	977539	1
1	29252	977552	1
0	29259	977572	1
1	29253	977586	1
0	29260	977605	1
1	29254	977619	1
0	29261	977640	1
1	29255	977652	1
0	29262	977672	1
1	29256	977686	1
0	29263	977705	1
1	29257	977719	1
0	29264	977739	1
1	29258	977752	1
0	29265	977772	1
1	29259	977787	1
0	29266	977806	1
1	29260	977819	1
0	29267	977839	1
1	29261	977852	1
0	29268	977872	1
1	29262	977886	1
0	29269	977906	1
1	29263	977919	1
0	29270	977939	1
1	29264	977952	1
0	29271	977972	1
1	29265	977986	1
0	29272	978007	1
1	29266	978019	1
0	29273	978039	1
1	29267	978053	1
0	29274	978073	1
1	29268	978086	1
0	29275	978106	1
1	29269	978119	1
0	29276	978139	1
1	29270	978153	1
0	29277	978174	1
1	29271	978186	1
0	29278	978206	1
1	29272	978219	1
0	29279	978239	1
1	29273	978253	1
0	29280	978273	1
1	29274	978286	1
0	29281	978306	1
1	29275	978319	1
0	29282	978339	1
1	29276	978352	1
0	29283	978374	1
1	29277	978386	1
0	29284	978406	1
1	29278	978419	1
0	29285	978440	1
1	29279	978453	1
0	29286	978473	1
1	29280	978486	1
0	29287	978506	1
1	29281	978520	1
0	29288	978541	1
1	29282	978553	1
0	29289	978573	1
1	29283	978586	1
0	29290	978606	1
1	29284	978619	1
0	29291	978640	1
1	29285	978653	1
0	29292	978673	1
1	29286	978687	1
0	29293	978707	1
1	29287	978720	1
0	29294	978740	1
1	29288	978753	1
0	29295	978773	1
1	29289	978789	1
0	29296	978806	1
1	29290	978820	1
0	29297	978840	1
1	29291	978853	1
0	29298	978874	1
1	29292	978886	1
0	29299	978907	1
1	29293	978920	1
0	29300	978940	1
1	29294	978953	1
0	29301	978974	1
1	29295	978986	1
0	29302	979007	1
1	29296	979020	1
0	29303	979041	1
1	29297	979053	1
0	29304	979073	1
1	29298	979086	1
0	29305	979107	1
1	29299	979120	1
0	29306	979141	1
1	29300	979153	1
0	29307	979173	1
1	29301	979186	1
0	29308	979207	1
1	29302	979220	1
0	29309	979240	1
1	29303	979253	1
0	29310	979273	1
1	29304	979287	1
0	29311	979308	1
1	29305	979320	1
0	29312	979340	1
1	29306	979354	1
0	29313	979374	1
1	29307	979386	1
0	29314	979408	1
1	29308	979420	1
0	29315	979440	1
1	29309	979453	1
0	29316	979474	1
1	29310	979486	1
0	29317	979508	1
1	29311	979520	1
0	29318	979540	1
1	29312	979553	1
0	29319	979575	1
1	29313	979587	1
0	29320	979607	1
1	29314	979620	1
0	29321	979641	1
1	29315	979653	1
0	29322	979674	1
1	29316	979687	1
0	29323	979707	1
1	29317	979720	1
0	29324	979742	1
1	29318	979754	1
0	29325	979774	1
1	29319	979788	1
0	29326	979807	1
1	29320	979820	1
0	29327	979842	1
1	29321	979853	1
0	29328	979874	1
1	29322	979888	1
0	29329	979908	1
1	29323	979921	1
0	29330	979941	1
1	29324	979953	1
0	29331	979974	1
1	29325	979987	1
0	29332	980008	1
1	29326	980020	1
0	29333	980041	1
1	29327	980054	1
0	29334	980074	1
1	29328	980087	1
0	29335	980109	1
1	29329	980120	1
0	29336	980141	1
1	29330	980154	1
0	29337	980175	1
1	29331	980187	1
0	29338	980209	1
1	29332	980221	1
0	29339	980241	1
1	29333	980254	1
0	29340	980275	1
1	29334	980287	1
0	29341	980308	1
1	29335	980320	1
0	29342	980341	1
1	29336	980354	1
0	29343	980376	1
1	29337	980387	1
0	29344	980408	1
1	29338	980420	1
0	29345	980441	1
1	29339	980454	1
0	29346	980476	1
1	29340	980487	2
0	29347	980508	1
1	29341	980522	1
0	29348	980568	1
1	29342	980555	1
0	29349	980575	1
1	29343	980587	1
0	29350	980608	1
1	29344	980620	1
0	29351	980642	1
1	29345	980654	1
0	29352	980675	1
1	29346	980688	1
0	29353	980708	1
1	29347	980720	1
0	29354	980742	1
1	29348	980754	1
0	29355	980775	1
1	29349	980788	1
0	29356	980809	1
1	29350	980822	1
0	29357	980842	1
1	29351	980854	1
0	29358	980875	1
1	29352	980888	1
0	29359	980909	1
1	29353	980921	1
0	29360	980942	1
1	29354	980954	1
0	29361	980975	1
1	29355	980987	1
0	29362	981009	1
1	29356	981021	1
0	29363	981042	1
1	29357	981054	1
0	29364	981075	1
1	29358	981087	1
0	29365	981109	1
1	29359	981121	1
0	29366	981142	1
1	29360	981154	1
0	29367	981176	1
1	29361	981187	1
0	29368	981209	1
1	29362	981221	1
0	29369	981242	1
1	29363	981254	1
0	29370	981276	1
1	29364	981287	1
0	29371	981309	1
1	29365	981321	1
0	29372	981342	1
1	29366	981354	1
0	29373	981376	1
1	29367	981388	1
0	29374	981409	1
1	29368	981422	1
0	29375	981443	1
1	29369	981454	1
0	29376	981476	1
1	29370	981488	1
0	29377	981509	1
1	29371	981521	1
0	29378	981543	1
1	29372	981555	1
0	29379	981576	1
1	29373	981588	1
0	29380	981609	1
1	29374	981621	1
0	29381	981643	1
1	29375	981654	1
0	29382	981676	1
1	29376	981688	1
0	29383	981709	1
1	29377	981721	1
0	29384	981743	1
1	29378	981754	1
0	29385	981776	1
1	29379	981788	1
0	29386	981810	1
1	29380	981821	1
0	29387	981843	1
1	29381	981854	1
0	29388	981876	1
1	29382	981888	1
0	29389	981910	1
1	29383	981921	1
0	29390	981943	1
1	29384	981955	1
0	29391	981976	1
1	29385	981988	1
0	29392	982010	1
1	29386	982021	1
0	29393	982043	1
1	29387	982055	1
0	29394	982076	1
1	29388	982088	1
0	29395	982110	1
1	29389	982121	1
0	29396	982143	1
1	29390	982155	1
0	29397	982177	1
1	29391	982188	1
0	29398	982210	1
1	29392	982221	1
0	29399	982243	1
1	29393	982255	1
0	29400	982277	1
1	29394	982288	1
0	29401	982310	1
1	29395	982321	1
0	29402	982343	1
1	29396	982355	1
0	29403	982377	1
1	29397	982388	1
0	29404	982410	1
1	29398	982422	1
0	29405	982444	1
1	29399	982455	1
0	29406	982476	1
1	29400	982488	1
0	29407	982510	1
1	29401	982521	1
0	29408	982544	1
1	29402	982555	1
0	29409	982577	1
1	29403	982588	1
0	29410	982610	1
1	29404	982621	1
0	29411	982644	1
1	29405	982655	1
0	29412	982677	1
1	29406	982688	1
0	29413	982710	1
1	29407	982721	1
0	29414	982744	1
1	29408	982755	1
0	29415	982777	1
1	29409	982789	1
0	29416	982811	1
1	29410	982822	1
0	29417	982844	1
1	29411	982855	1
0	29418	982877	1
1	29412	982888	1
0	29419	982911	1
1	29413	982922	1
0	29420	982944	1
1	29414	982955	1
0	29421	982977	1
1	29415	982988	1
0	29422	983011	1
1	29416	983022	1
0	29423	983044	1
1	29417	983055	1
0	29424	983078	1
1	29418	983088	1
0	29425	983111	1
1	29419	983122	1
0	29426	983144	1
1	29420	983155	1
0	29427	983178	1
1	29421	983189	1
0	29428	983210	1
1	29422	983222	1
0	29429	983245	1
1	29423	983255	1
0	29430	983277	1
1	29424	983289	1
0	29431	983311	1
1	29425	983322	1
0	29432	983345	1
1	29426	983356	1
0	29433	983378	1
1	29427	983390	1
0	29434	983411	1
1	29428	983422	1
0	29435	983445	1
1	29429	983455	1
0	29436	983477	1
1	29430	983490	1
0	29437	983512	1
1	29431	983523	1
0	29438	983544	1
1	29432	983556	1
0	29439	983578	1
1	29433	983589	1
0	29440	983612	1
1	29434	983622	1
0	29441	983644	1
1	29435	983656	1
0	29442	983678	1
1	29436	983689	1
0	29443	983712	1
1	29437	983722	1
0	29444	983744	1
1	29438	983756	1
0	29445	983778	1
1	29439	983789	1
0	29446	983811	1
1	29440	983822	1
0	29447	983844	1
1	29441	983855	1
0	29448	983879	1
1	29442	983889	1
0	29449	983911	1
1	29443	983922	1
0	29450	983944	1
1	29444	983956	1
0	29451	983979	1
1	29445	983989	1
0	29452	984011	1
1	29446	984023	1
0	29453	984045	1
1	29447	984056	1
0	29454	984078	1
1	29448	984089	1
0	29455	984111	1
1	29449	984122	1
0	29456	984146	1
1	29450	984156	1
0	29457	984178	1
1	29451	984189	1
0	29458	984211	1
1	29452	984222	1
0	29459	984246	1
1	29453	984256	1
0	29460	984278	1
1	29454	984289	1
0	29461	984312	1
1	29455	984322	1
0	29462	984346	1
1	29456	984356	1
0	29463	984378	1
1	29457	984389	1
0	29464	984413	1
1	29458	984424	1
0	29465	984445	1
1	29459	984456	1
0	29466	984478	1
1	29460	984489	1
0	29467	984513	1
1	29461	984523	1
0	29468	984545	1
1	29462	984556	1
0	29469	984578	1
1	29463	984589	1
0	29470	984614	1
1	29464	984623	1
0	29471	984645	1
1	29465	984656	1
0	29472	984679	1
1	29466	984689	1
0	29473	984712	1
1	29467	984723	1
0	29474	984745	1
1	29468	984756	1
0	29475	984780	1
1	29469	984789	1
0	29476	984812	1
1	29470	984823	1
0	29477	984846	1
1	29471	984856	1
0	29478	984880	1
1	29472	984889	1
0	29479	984912	1
1	29473	984923	1
0	29480	984947	1
1	29474	984956	1
0	29481	984979	1
1	29475	984990	1
0	29482	985012	1
1	29476	985023	1
0	29483	985047	1
1	29477	985056	1
0	29484	985079	1
1	29478	985090	1
0	29485	985112	1
1	29479	985123	1
0	29486	985147	1
1	29480	985156	1
0	29487	985179	1
1	29481	985190	1
0	29488	985213	1
1	29482	985223	1
0	29489	985246	1
1	29483	985256	1
0	29490	985279	1
1	29484	985289	1
0	29491	985314	1
1	29485	985323	1
0	29492	985346	1
1	29486	985357	1
0	29493	985379	1
1	29487	985390	1
0	29494	985414	1
1	29488	985423	1
0	29495	985446	1
1	29489	985457	1
0	29496	985480	1
1	29490	985490	1
0	29497	985513	1
1	29491	985523	1
0	29498	985546	1
1	29492	985556	1
0	29499	985581	1
1	29493	985590	1
0	29500	985613	1
1	29494	985623	1
0	29501	985647	1
1	29495	985656	1
0	29502	985680	1
1	29496	985690	1
0	29503	985713	1
1	29497	985723	1
0	29504	985747	1
1	29498	985757	1
0	29505	985780	1
1	29499	985791	1
0	29506	985813	1
1	29500	985823	1
0	29507	985847	1
1	29501	985857	1
0	29508	985880	1
1	29502	985890	1
0	29509	985914	1
1	29503	985923	1
0	29510	985947	1
1	29504	985957	1
0	29511	985980	1
1	29505	985990	1
0	29512	986014	1
1	29506	986023	1
0	29513	986047	1
1	29507	986057	1
0	29514	986080	1
1	29508	986090	1
0	29515	986114	1
1	29509	986123	1
0	29516	986147	1
1	29510	986157	1
0	29517	986181	1
1	29511	986190	1
0	29518	986214	1
1	29512	986224	1
0	29519	986247	1
1	29513	986257	1
0	29520	986281	1
1	29514	986290	1
0	29521	986314	1
1	29515	986324	1
0	29522	986347	1
1	29516	986357	1
0	29523	986381	1
1	29517	986390	1
0	29524	986414	1
1	29518	986423	1
0	29525	986448	1
1	29519	986457	1
0	29526	986480	1
1	29520	986490	1
0	29527	986514	1
1	29521	986523	1
0	29528	986548	1
1	29522	986557	1
0	29529	986581	1
1	29523	986591	1
0	29530	986614	1
1	29524	986624	1
0	29531	986648	1
1	29525	986657	1
0	29532	986680	1
1	29526	986691	1
0	29533	986715	1
1	29527	986724	1
0	29534	986747	1
1	29528	986757	1
0	29535	986781	1
1	29529	986790	1
0	29536	986815	1
1	29530	986824	1
0	29537	986847	1
1	29531	986857	1
0	29538	986881	1
1	29532	986890	1
0	29539	986915	1
1	29533	986924	1
0	29540	986947	1
1	29534	986957	1
0	29541	986981	1
1	29535	986990	1
0	29542	987014	1
1	29536	987024	1
0	29543	987047	1
1	29537	987057	1
0	29544	987082	1
1	29538	987091	1
0	29545	987114	1
1	29539	987124	1
0	29546	987148	1
1	29540	987157	1
0	29547	987182	1
1	29541	987191	1
0	29548	987214	1
1	29542	987224	1
0	29549	987248	1
1	29543	987257	1
0	29550	987281	1
1	29544	987291	1
0	29551	987314	1
1	29545	987324	1
0	29552	987349	1
1	29546	987357	1
0	29553	987381	1
1	29547	987391	1
0	29554	987415	1
1	29548	987424	1
0	29555	987449	1
1	29549	987458	1
0	29556	987481	1
1	29550	987491	1
0	29557	987516	1
1	29551	987524	1
0	29558	987548	1
1	29552	987558	1
0	29559	987581	1
1	29553	987591	1
0	29560	987616	1
1	29554	987624	1
0	29561	987648	1
1	29555	987658	1
0	29562	987682	1
1	29556	987691	1
0	29563	987716	1
1	29557	987724	1
0	29564	987748	1
1	29558	987757	1
0	29565	987782	1
1	29559	987791	1
0	29566	987815	1
1	29560	987824	1
0	29567	987848	1
1	29561	987858	1
0	29568	987883	1
1	29562	987891	1
0	29569	987915	1
1	29563	987924	1
0	29570	987948	1
1	29564	987958	1
0	29571	987983	1
1	29565	987991	1
0	29572	988015	1
1	29566	988025	1
0	29573	988049	1
1	29567	988058	1
0	29574	988083	1
1	29568	988091	1
0	29575	988115	1
1	29569	988124	1
0	29576	988149	1
1	29570	988158	1
0	29577	988182	1
1	29571	988191	1
0	29578	988215	1
1	29572	988224	1
0	29579	988250	1
1	29573	988259	1
0	29580	988282	1
1	29574	988292	1
0	29581	988316	1
1	29575	988325	1
0	29582	988349	1
1	29576	988358	1
0	29583	988382	1
1	29577	988391	1
0	29584	988416	1
1	29578	988425	1
0	29585	988449	1
1	29579	988458	1
0	29586	988482	1
1	29580	988491	1
0	29587	988517	1
1	29581	988525	1
0	29588	988549	1
1	29582	988558	1
0	29589	988582	1
1	29583	988591	1
0	29590	988617	1
1	29584	988625	1
0	29591	988649	1
1	29585	988658	1
0	29592	988683	1
1	29586	988691	1
0	29593	988716	1
1	29587	988725	1
0	29594	988749	1
1	29588	988758	1
0	29595	988784	1
1	29589	988792	1
0	29596	988816	1
1	29590	988825	1
0	29597	988849	1
1	29591	988858	1
0	29598	988884	1
1	29592	988892	1
0	29599	988916	1
1	29593	988925	1
0	29600	988950	1
1	29594	988958	1
0	29601	988983	1
1	29595	988992	1
0	29602	989016	1
1	29596	989026	1
0	29603	989050	1
1	29597	989058	1
0	29604	989084	1
1	29598	989092	1
0	29605	989116	1
1	29599	989125	1
0	29606	989151	1
1	29600	989158	1
0	29607	989183	1
1	29601	989192	1
0	29608	989216	1
1	29602	989225	1
0	29609	989250	1
1	29603	989258	1
0	29610	989283	1
1	29604	989292	1
0	29611	989317	1
1	29605	989325	1
0	29612	989350	1
1	29606	989359	1
0	29613	989383	1
1	29607	989392	1
0	29614	989417	1
1	29608	989425	1
0	29615	989450	1
1	29609	989459	1
0	29616	989483	1
1	29610	989492	1
0	29617	989518	1
1	29611	989525	1
0	29618	989550	1
1	29612	989559	1
0	29619	989583	1
1	29613	989592	1
0	29620	989618	1
1	29614	989625	1
0	29621	989650	1
1	29615	989658	1
0	29622	989684	1
1	29616	989692	1
0	29623	989718	1
1	29617	989726	1
0	29624	989750	1
1	29618	989759	1
0	29625	989784	1
1	29619	989792	1
0	29626	989817	1
1	29620	989826	1
0	29627	989850	1
1	29621	989859	1
0	29628	989885	1
1	29622	989892	1
0	29629	989917	1
1	29623	989925	1
0	29630	989950	1
1	29624	989959	1
0	29631	989985	1
1	29625	989993	1
0	29632	990017	1
1	29626	990026	1
0	29633	990051	1
1	29627	990059	1
0	29634	990084	1
1	29628	990092	1
0	29635	990117	1
1	29629	990125	1
0	29636	990151	1
1	29630	990159	1
0	29637	990184	1
1	29631	990193	1
0	29638	990217	1
1	29632	990226	1
0	29639	990252	1
1	29633	990259	1
0	29640	990284	1
1	29634	990292	1
0	29641	990317	1
1	29635	990326	1
0	29642	990352	1
1	29636	990360	1
0	29643	990384	1
1	29637	990393	1
0	29644	990418	1
1	29638	990427	1
0	29645	990452	1
1	29639	990460	1
0	29646	990484	1
1	29640	990492	1
0	29647	990518	1
1	29641	990526	1
0	29648	990551	1
1	29642	990559	1
0	29649	990584	1
1	29643	990593	1
0	29650	990619	1
1	29644	990626	1
0	29651	990651	1
1	29645	990659	1
0	29652	990685	1
1	29646	990692	1
0	29653	990718	1
1	29647	990726	1
0	29654	990751	1
1	29648	990759	1
0	29655	990786	1
1	29649	990793	1
0	29656	990818	1
1	29650	990826	1
0	29657	990851	1
1	29651	990859	1
0	29658	990885	1
1	29652	990893	1
0	29659	990918	1
1	29653	990927	1
0	29660	990952	1
1	29654	990959	1
0	29661	990985	1
1	29655	990993	1
0	29662	991018	1
1	29656	991027	1
0	29663	991052	1
1	29657	991059	1
0	29664	991085	1
1	29658	991093	1
0	29665	991118	1
1	29659	991126	1
0	29666	991152	1
1	29660	991160	1
0	29667	991185	1
1	29661	991193	1
0	29668	991218	1
1	29662	991226	1
0	29669	991252	1
1	29663	991260	1
0	29670	991285	1
1	29664	991293	1
0	29671	991319	1
1	29665	991326	1
0	29672	991353	1
1	29666	991360	1
0	29673	991385	1
1	29667	991393	1
0	29674	991419	1
1	29668	991426	1
0	29675	991452	1
1	29669	991459	1
0	29676	991485	1
1	29670	991493	1
0	29677	991520	1
1	29671	991526	1
0	29678	991552	1
1	29672	991560	1
0	29679	991586	1
1	29673	991593	1
0	29680	991619	1
1	29674	991626	1
0	29681	991652	1
1	29675	991660	1
0	29682	991686	1
1	29676	991693	1
0	29683	991719	1
1	29677	991727	1
0	29684	991752	1
1	29678	991760	1
0	29685	991787	1
1	29679	991793	1
0	29686	991819	1
1	29680	991826	1
0	29687	991852	1
1	29681	991860	1
0	29688	991886	1
1	29682	991893	1
0	29689	991919	1
1	29683	991926	1
0	29690	991953	1
1	29684	991960	1
0	29691	991986	1
1	29685	991994	1
0	29692	992019	1
1	29686	992027	1
0	29693	992053	1
1	29687	992060	1
0	29694	992086	1
1	29688	992093	1
0	29695	992119	1
1	29689	992127	1
0	29696	992153	1
1	29690	992160	1
0	29697	992186	1
1	29691	992193	1
0	29698	992219	1
1	29692	992227	1
0	29699	992253	1
1	29693	992260	1
0	29700	992286	1
1	29694	992293	1
0	29701	992320	1
1	29695	992327	1
0	29702	992353	1
1	29696	992360	1
0	29703	992386	1
1	29697	992393	1
0	29704	992421	1
1	29698	992427	1
0	29705	992453	1
1	29699	992461	1
0	29706	992486	1
1	29700	992493	1
0	29707	992520	1
1	29701	992527	1
0	29708	992553	1
1	29702	992560	1
0	29709	992587	1
1	29703	992594	1
0	29710	992620	1
1	29704	992627	1
0	29711	992653	1
1	29705	992660	1
0	29712	992687	1
1	29706	992694	1
0	29713	992719	1
1	29707	992727	1
0	29714	992753	1
1	29708	992760	1
0	29715	992788	1
1	29709	992794	1
0	29716	992820	1
1	29710	992827	1
0	29717	992853	1
1	29711	992860	1
0	29718	992887	1
1	29712	992894	1
0	29719	992920	1
1	29713	992927	1
0	29720	992954	1
1	29714	992960	1
0	29721	992987	1
1	29715	992994	1
0	29722	993020	1
1	29716	993027	1
0	29723	993054	1
1	29717	993060	1
0	29724	993087	1
1	29718	993094	1
0	29725	993120	1
1	29719	993127	1
0	29726	993154	1
1	29720	993161	1
0	29727	993187	1
1	29721	993194	1
0	29728	993220	1
1	29722	993227	1
0	29729	993254	1
1	29723	993261	1
0	29730	993287	1
1	29724	993294	1
0	29731	993320	1
1	29725	993327	1
0	29732	993354	1
1	29726	993361	1
0	29733	993387	1
1	29727	993394	1
0	29734	993422	1
1	29728	993428	1
0	29735	993453	1
1	29729	993462	1
0	29736	993487	1
1	29730	993494	1
0	29737	993521	1
1	29731	993527	1
0	29738	993554	1
1	29732	993561	1
0	29739	993588	1
1	29733	993595	1
0	29740	993621	1
1	29734	993628	1
0	29741	993654	1
1	29735	993661	1
0	29742	993688	1
1	29736	993694	1
0	29743	993720	1
1	29737	993727	1
0	29744	993754	1
1	29738	993761	1
0	29745	993788	1
1	29739	993795	1
0	29746	993821	1
1	29740	993829	1
0	29747	993854	1
1	29741	993861	1
0	29748	993888	1
1	29742	993895	1
0	29749	993921	1
1	29743	993928	1
0	29750	993955	1
1	29744	993961	1
0	29751	993987	1
1	29745	993994	1
0	29752	994021	1
1	29746	994028	1
0	29753	994055	1
1	29747	994061	1
0	29754	994087	1
1	29748	994094	1
0	29755	994121	1
1	29749	994128	1
0	29756	994155	1
1	29750	994162	1
0	29757	994188	1
1	29751	994195	1
0	29758	994221	1
1	29752	994228	1
0	29759	994255	1
1	29753	994261	1
0	29760	994288	1
1	29754	994294	1
0	29761	994322	1
1	29755	994328	1
0	29762	994357	1
1	29756	994361	1
0	29763	994388	1
1	29757	994394	1
0	29764	994422	1
1	29758	994428	1
0	29765	994455	1
1	29759	994461	1
0	29766	994489	1
1	29760	994495	1
0	29767	994521	1
1	29761	994529	1
0	29768	994555	1
1	29762	994561	1
0	29769	994589	1
1	29763	994595	1
0	29770	994621	1
1	29764	994629	1
0	29771	994655	1
1	29765	994661	1
0	29772	994689	1
1	29766	994695	1
0	29773	994722	1
1	29767	994728	1
0	29774	994756	1
1	29768	994762	1
0	29775	994788	1
1	29769	994797	1
0	29776	994822	1
1	29770	994828	1
0	29777	994856	1
1	29771	994862	1
0	29778	994888	1
1	29772	994896	1
0	29779	994922	1
1	29773	994928	1
0	29780	994956	1
1	29774	994962	1
0	29781	994988	1
1	29775	994996	1
0	29782	995023	1
1	29776	995029	1
0	29783	995055	1
1	29777	995064	1
0	29784	995088	1
1	29778	995095	1
0	29785	995123	1
1	29779	995129	1
0	29786	995155	1
1	29780	995162	1
0	29787	995189	1
1	29781	995195	1
0	29788	995223	1
1	29782	995229	1
0	29789	995255	1
1	29783	995263	1
0	29790	995289	1
1	29784	995295	1
0	29791	995323	1
1	29785	995329	1
0	29792	995355	1
1	29786	995362	1
0	29793	995390	1
1	29787	995396	1
0	29794	995422	1
1	29788	995429	1
0	29795	995456	1
1	29789	995462	1
0	29796	995490	1
1	29790	995496	1
0	29797	995522	1
1	29791	995529	1
0	29798	995556	1
1	29792	995562	1
0	29799	995590	1
1	29793	995597	1
0	29800	995622	1
1	29794	995629	1
0	29801	995657	1
1	29795	995663	1
0	29802	995689	1
1	29796	995696	1
0	29803	995722	1
1	29797	995729	1
0	29804	995757	1
1	29798	995763	1
0	29805	995789	1
1	29799	995796	1
0	29806	995823	1
1	29800	995829	1
0	29807	995857	1
1	29801	995863	1
0	29808	995889	1
1	29802	995895	1
0	29809	995924	1
1	29803	995929	1
0	29810	995956	1
1	29804	995963	1
0	29811	995989	1
1	29805	995996	1
0	29812	996024	1
1	29806	996031	1
0	29813	996056	1
1	29807	996063	1
0	29814	996090	1
1	29808	996096	1
0	29815	996124	1
1	29809	996130	1
0	29816	996156	1
1	29810	996163	1
0	29817	996191	1
1	29811	996196	1
0	29818	996223	1
1	29812	996230	1
0	29819	996256	1
1	29813	996262	1
0	29820	996291	1
1	29814	996296	1
0	29821	996323	1
1	29815	996330	1
0	29822	996357	1
1	29816	996362	1
0	29823	996391	1
1	29817	996397	1
0	29824	996424	1
1	29818	996430	1
0	29825	996458	1
1	29819	996464	1
0	29826	996490	1
1	29820	996497	1
0	29827	996523	1
1	29821	996529	1
0	29828	996558	1
1	29822	996563	1
0	29829	996590	1
1	29823	996597	1
0	29830	996624	1
1	29824	996631	1
0	29831	996657	1
1	29825	996665	1
0	29832	996690	1
1	29826	996697	1
0	29833	996725	1
1	29827	996730	1
0	29834	996757	1
1	29828	996764	1
0	29835	996791	1
1	29829	996796	1
0	29836	996824	1
1	29830	996831	1
0	29837	996857	1
1	29831	996863	1
0	29838	996891	1
1	29832	996896	1
0	29839	996924	1
1	29833	996929	1
0	29840	996957	1
1	29834	996962	1
0	29841	996991	1
1	29835	996996	1
0	29842	997024	1
1	29836	997029	1
0	29843	997058	1
1	29837	997062	1
0	29844	997090	1
1	29838	997095	1
0	29845	997124	1
1	29839	997129	1
0	29846	997159	1
1	29840	997163	1
0	29847	997191	1
1	29841	997196	1
0	29848	997224	1
1	29842	997230	1
0	29849	997258	1
1	29843	997264	1
0	29850	997291	1
1	29844	997297	1
0	29851	997324	1
1	29845	997330	1
0	29852	997359	1
1	29846	997364	1
0	29853	997391	1
1	29847	997397	1
0	29854	997426	1
1	29848	997431	1
0	29855	997458	1
1	29849	997463	1
0	29856	997491	1
1	29850	997497	1
0	29857	997525	1
1	29851	997531	1
0	29858	997558	1
1	29852	997563	1
0	29859	997592	1
1	29853	997597	1
0	29860	997625	1
1	29854	997632	1
0	29861	997658	1
1	29855	997664	1
0	29862	997692	1
1	29856	997698	1
0	29863	997724	1
1	29857	997730	1
0	29864	997758	1
1	29858	997764	1
0	29865	997792	1
1	29859	997798	1
0	29866	997825	1
1	29860	997830	1
0	29867	997859	1
